Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,7921,6598,32,1582,3228,1628,32,12635,5412,32,32,32,128,-,2.655ns,-,-,-,-,42,-,-
BF,1,7922,6719,30,1582,3402,1584,32,12478,5418,30,30,30,119,-,3.9874ns,-,-,-,-,22,-,-
BF,1,7923,6598,32,1582,3228,1628,32,12635,5412,32,32,32,128,-,2.655ns,-,-,-,-,24,-,-
BF,1,7924,6613,31,1465,3372,1623,32,12333,5354,31,31,31,121,-,3.9874ns,-,-,-,-,44,-,-
BF,1,7925,6547,33,1465,3210,1683,32,12500,5427,33,33,33,157,-,2.67ns,-,-,-,-,44,-,-
BF,1,7926,6613,31,1465,3372,1623,32,12333,5354,31,31,31,121,-,3.9874ns,-,-,-,-,23,-,-
BF,1,7927,6547,33,1465,3210,1683,32,12500,5427,33,33,33,157,-,2.67ns,-,-,-,-,25,-,-
BF,1,7928,6671,31,1578,3348,1592,32,12457,5427,31,31,31,121,-,3.9574ns,-,-,-,-,23,-,-
BF,1,7929,6671,31,1578,3348,1592,32,12457,5427,31,31,31,121,-,3.9574ns,-,-,-,-,23,-,-
BF,1,7930,6671,31,1578,3348,1592,32,12457,5427,31,31,31,121,-,3.9574ns,-,-,-,-,23,-,-
BF,1,7931,6671,31,1578,3348,1592,32,12457,5427,31,31,31,121,-,3.9574ns,-,-,-,-,23,-,-
BF,1,7932,6555,32,1461,3348,1593,32,12226,5328,32,32,32,121,-,3.8774ns,-,-,-,-,24,-,-
BF,1,7933,6555,32,1461,3348,1593,32,12226,5328,32,32,32,121,-,3.8774ns,-,-,-,-,24,-,-
BF,1,7934,6555,32,1461,3348,1593,32,12226,5328,32,32,32,121,-,3.8774ns,-,-,-,-,24,-,-
BF,1,7935,6555,32,1461,3348,1593,32,12226,5328,32,32,32,121,-,3.8774ns,-,-,-,-,24,-,-
BF,1,7936,10177,12,1603,5790,2632,64,17473,7244,12,12,12,88,0,3.4323ns,-,-,-,-,31,-,-
BF,1,7937,9978,13,1603,5616,2607,64,17265,7148,13,13,13,88,0,3.4373ns,-,-,-,-,39,-,-
BF,1,7938,10177,12,1603,5790,2632,64,17473,7244,12,12,12,88,0,3.4323ns,-,-,-,-,31,-,-
BF,1,7939,9978,13,1603,5616,2607,64,17266,7147,13,13,13,88,0,3.4373ns,-,-,-,-,32,-,-
BF,1,7940,9695,13,1486,5772,2284,64,16251,6846,13,13,13,89,0,3.4273ns,-,-,-,-,32,-,-
BF,1,7941,9558,14,1486,5622,2298,64,16139,6829,14,14,14,88,0,3.4373ns,-,-,-,-,41,-,-
BF,1,7942,9695,13,1486,5772,2284,64,16251,6846,13,13,13,89,0,3.4273ns,-,-,-,-,32,-,-
BF,1,7943,9557,14,1486,5622,2297,64,16137,6828,14,14,14,88,0,3.4373ns,-,-,-,-,33,-,-
BF,1,7944,10108,13,1599,5724,2634,64,17372,7200,13,13,13,87,0,3.4098ns,-,-,-,-,32,-,-
BF,1,7945,10108,13,1599,5724,2634,64,17372,7200,13,13,13,87,0,3.4098ns,-,-,-,-,32,-,-
BF,1,7946,10108,13,1599,5724,2634,64,17372,7200,13,13,13,87,0,3.4098ns,-,-,-,-,32,-,-
BF,1,7947,10108,13,1599,5724,2634,64,17372,7200,13,13,13,87,0,3.4098ns,-,-,-,-,32,-,-
BF,1,7948,9636,14,1482,5724,2276,64,16112,6785,14,14,14,90,0,3.2898ns,-,-,-,-,33,-,-
BF,1,7949,9636,14,1482,5724,2276,64,16112,6785,14,14,14,90,0,3.2898ns,-,-,-,-,33,-,-
BF,1,7950,9636,14,1482,5724,2276,64,16112,6785,14,14,14,90,0,3.2898ns,-,-,-,-,33,-,-
BF,1,7951,9636,14,1482,5724,2276,64,16112,6785,14,14,14,90,0,3.2898ns,-,-,-,-,33,-,-
BF,1,7952,10050,14,1530,5874,2477,60,17088,7211,14,14,14,109,0,3.17ns,-,-,-,-,28,-,-
BF,1,7953,9848,15,1530,5724,2426,60,16895,7121,15,15,15,108,0,3.095ns,-,-,-,-,38,-,-
BF,1,7954,10181,12,1609,5790,2633,60,17409,7287,12,12,12,89,0,3.403ns,-,-,-,-,26,-,-
BF,1,7955,9983,13,1609,5640,2585,60,17209,7178,13,13,13,89,0,3.408ns,-,-,-,-,27,-,-
BF,1,7956,9990,15,1492,5820,2504,60,17066,7218,15,15,15,114,0,3.17ns,-,-,-,-,29,-,-
BF,1,7957,9796,16,1492,5676,2455,60,16884,7135,16,16,16,113,0,3.095ns,-,-,-,-,40,-,-
BF,1,7958,9700,13,1492,5772,2285,60,16190,6890,13,13,13,91,0,3.398ns,-,-,-,-,27,-,-
BF,1,7959,9534,14,1492,5622,2270,60,16045,6841,14,14,14,90,0,3.408ns,-,-,-,-,28,-,-
BF,1,7960,9827,15,1496,5724,2438,60,16781,7056,15,15,15,109,0,3.16ns,-,-,-,-,29,-,-
BF,1,7961,9827,15,1496,5724,2438,60,16781,7056,15,15,15,109,0,3.16ns,-,-,-,-,29,-,-
BF,1,7962,10117,13,1605,5724,2639,60,17381,7249,13,13,13,89,0,3.3805ns,-,-,-,-,27,-,-
BF,1,7963,10117,13,1605,5724,2639,60,17381,7249,13,13,13,89,0,3.3805ns,-,-,-,-,27,-,-
BF,1,7964,9790,16,1387,5724,2505,60,16775,7072,16,16,16,114,0,3.2436ns,-,-,-,-,30,-,-
BF,1,7965,9790,16,1387,5724,2505,60,16775,7072,16,16,16,114,0,3.2436ns,-,-,-,-,30,-,-
BF,1,7966,9645,14,1488,5724,2281,60,16121,6834,14,14,14,92,0,3.2605ns,-,-,-,-,28,-,-
BF,1,7967,9645,14,1488,5724,2281,60,16121,6834,14,14,14,92,0,3.2605ns,-,-,-,-,28,-,-
BF,1,7968,10436,14,1520,5868,2790,42,19311,7783,14,14,14,216,0,3.17ns,-,-,-,-,25,-,-
BF,1,7969,10242,15,1520,5724,2740,42,19131,7701,15,15,15,216,0,3.115ns,-,-,-,-,35,-,-
BF,1,7970,10044,12,1490,5796,2610,42,17310,7203,12,12,12,106,0,3.2256ns,-,-,-,-,23,-,-
BF,1,7971,9849,13,1490,5622,2589,42,17107,7110,13,13,13,106,0,3.1956ns,-,-,-,-,24,-,-
BF,1,7972,10390,15,1482,5820,2829,42,19314,7794,15,15,15,217,0,3.17ns,-,-,-,-,26,-,-
BF,1,7973,10199,16,1482,5676,2782,42,19147,7721,16,16,16,217,0,3.115ns,-,-,-,-,37,-,-
BF,1,7974,9704,13,1482,5772,2301,42,16385,6950,13,13,13,107,0,3.17ns,-,-,-,-,24,-,-
BF,1,7975,9542,14,1482,5628,2284,42,16241,6902,14,14,14,106,0,3.1756ns,-,-,-,-,25,-,-
BF,1,7976,10192,15,1486,5724,2726,42,18930,7607,15,15,15,214,0,3.16ns,-,-,-,-,26,-,-
BF,1,7977,10455,15,1685,5724,2770,42,19626,7849,15,15,15,234,0,3.5961ns,-,-,-,-,36,-,-
BF,1,7978,10119,13,1595,5724,2653,42,17570,7306,13,13,13,105,0,3.2031ns,-,-,-,-,24,-,-
BF,1,7979,10119,13,1595,5724,2653,42,17570,7306,13,13,13,105,0,3.2031ns,-,-,-,-,24,-,-
BF,1,7980,11282,16,1794,6138,3069,42,21269,8524,16,16,16,239,0,3.1525ns,-,-,-,-,21,-,-
BF,1,7981,10460,16,1685,5724,2773,42,19654,7866,16,16,16,236,0,3.5961ns,-,-,-,-,38,-,-
BF,1,7982,9640,14,1478,5718,2295,42,16303,6887,14,14,14,107,0,3.1475ns,-,-,-,-,25,-,-
BF,1,7983,9640,14,1478,5718,2295,42,16303,6887,14,14,14,107,0,3.1475ns,-,-,-,-,25,-,-
BF,1,7984,10135,10,1597,5790,2627,48,17302,7218,10,10,10,73,0,3.4273ns,-,-,-,-,26,-,-
BF,1,7985,9908,11,1597,5616,2574,48,17063,7089,11,11,11,73,0,3.4323ns,-,-,-,-,28,-,-
BF,1,7986,10135,10,1597,5790,2627,48,17302,7218,10,10,10,73,0,3.4273ns,-,-,-,-,26,-,-
BF,1,7987,9908,11,1597,5616,2574,48,17063,7089,11,11,11,73,0,3.4323ns,-,-,-,-,28,-,-
BF,1,7988,9651,11,1480,5772,2276,48,16075,6817,11,11,11,75,0,3.4223ns,-,-,-,-,28,-,-
BF,1,7989,9486,12,1480,5622,2262,48,15935,6773,12,12,12,74,0,3.4323ns,-,-,-,-,30,-,-
BF,1,7990,9651,11,1480,5772,2276,48,16075,6817,11,11,11,75,0,3.4223ns,-,-,-,-,28,-,-
BF,1,7991,9486,12,1480,5622,2262,48,15935,6773,12,12,12,74,0,3.4323ns,-,-,-,-,30,-,-
BF,1,7992,10069,11,1593,5724,2632,48,17261,7173,11,11,11,72,0,3.4048ns,-,-,-,-,28,-,-
BF,1,7993,10069,11,1593,5724,2632,48,17261,7173,11,11,11,72,0,3.4048ns,-,-,-,-,28,-,-
BF,1,7994,10069,11,1593,5724,2632,48,17261,7173,11,11,11,72,0,3.4048ns,-,-,-,-,28,-,-
BF,1,7995,10069,11,1593,5724,2632,48,17261,7173,11,11,11,72,0,3.4048ns,-,-,-,-,28,-,-
BF,1,7996,9595,12,1476,5724,2272,48,16004,6761,12,12,12,75,0,3.2848ns,-,-,-,-,30,-,-
BF,1,7997,9595,12,1476,5724,2272,48,16004,6761,12,12,12,75,0,3.2848ns,-,-,-,-,30,-,-
BF,1,7998,9595,12,1476,5724,2272,48,16004,6761,12,12,12,75,0,3.2848ns,-,-,-,-,30,-,-
BF,1,7999,9595,12,1476,5724,2272,48,16004,6761,12,12,12,75,0,3.2848ns,-,-,-,-,30,-,-
BF,1,8000,10058,15,1530,5868,2486,60,17161,7212,15,15,15,114,0,3.17ns,-,-,-,-,34,-,-
BF,1,8001,9867,16,1530,5718,2446,60,16981,7131,16,16,16,113,0,3.135ns,-,-,-,-,44,-,-
BF,1,8002,10209,13,1609,5790,2656,60,17570,7301,13,13,13,94,0,3.403ns,-,-,-,-,32,-,-
BF,1,8003,10008,14,1609,5616,2630,60,17356,7199,14,14,14,93,0,3.413ns,-,-,-,-,33,-,-
BF,1,8004,10003,16,1492,5820,2516,60,17111,7239,16,16,16,115,0,3.17ns,-,-,-,-,35,-,-
BF,1,8005,9812,17,1492,5676,2470,60,16980,7183,17,17,17,114,0,3.135ns,-,-,-,-,46,-,-
BF,1,8006,9714,14,1492,5772,2297,60,16234,6908,14,14,14,93,0,3.398ns,-,-,-,-,33,-,-
BF,1,8007,9548,15,1492,5622,2281,60,16097,6867,15,15,15,93,0,3.408ns,-,-,-,-,34,-,-
BF,1,8008,9840,16,1496,5724,2449,60,16830,7079,16,16,16,111,0,3.16ns,-,-,-,-,35,-,-
BF,1,8009,9840,16,1496,5724,2449,60,16830,7079,16,16,16,111,0,3.16ns,-,-,-,-,35,-,-
BF,1,8010,10130,14,1605,5724,2651,60,17416,7265,14,14,14,90,0,3.3805ns,-,-,-,-,33,-,-
BF,1,8011,10130,14,1605,5724,2651,60,17416,7265,14,14,14,90,0,3.3805ns,-,-,-,-,33,-,-
BF,1,8012,9812,17,1387,5730,2520,60,16887,7127,17,17,17,115,0,3.2436ns,-,-,-,-,36,-,-
BF,1,8013,9812,17,1387,5730,2520,60,16887,7127,17,17,17,115,0,3.2436ns,-,-,-,-,36,-,-
BF,1,8014,9656,15,1488,5724,2291,60,16164,6856,15,15,15,93,0,3.2605ns,-,-,-,-,34,-,-
BF,1,8015,9656,15,1488,5724,2291,60,16164,6856,15,15,15,93,0,3.2605ns,-,-,-,-,34,-,-
BF,1,8016,10018,15,1514,5868,2467,60,17049,7165,15,15,15,109,0,3.17ns,-,-,-,-,29,-,-
BF,1,8017,9821,16,1514,5718,2422,60,16862,7078,16,16,16,107,0,3.135ns,-,-,-,-,39,-,-
BF,1,8018,10163,13,1593,5790,2632,60,17454,7249,13,13,13,88,0,3.403ns,-,-,-,-,27,-,-
BF,1,8019,9967,14,1593,5616,2611,60,17245,7152,14,14,14,87,0,3.413ns,-,-,-,-,28,-,-
BF,1,8020,9976,16,1487,5820,2496,60,17042,7176,16,16,16,113,0,3.17ns,-,-,-,-,30,-,-
BF,1,8021,9788,17,1487,5676,2453,60,16914,7123,17,17,17,112,0,3.135ns,-,-,-,-,41,-,-
BF,1,8022,9692,14,1487,5772,2281,60,16244,6855,14,14,14,92,0,3.398ns,-,-,-,-,28,-,-
BF,1,8023,9555,15,1487,5622,2294,60,16136,6844,15,15,15,92,0,3.408ns,-,-,-,-,29,-,-
BF,1,8024,9815,16,1491,5724,2430,60,16768,7021,16,16,16,110,0,3.16ns,-,-,-,-,30,-,-
BF,1,8025,9815,16,1491,5724,2430,60,16768,7021,16,16,16,110,0,3.16ns,-,-,-,-,30,-,-
BF,1,8026,10105,14,1600,5724,2632,60,17357,7208,14,14,14,89,0,3.3805ns,-,-,-,-,28,-,-
BF,1,8027,10105,14,1600,5724,2632,60,17357,7208,14,14,14,89,0,3.3805ns,-,-,-,-,28,-,-
BF,1,8028,9786,17,1382,5730,2500,60,16827,7069,17,17,17,114,0,3.2436ns,-,-,-,-,31,-,-
BF,1,8029,9786,17,1382,5730,2500,60,16827,7069,17,17,17,114,0,3.2436ns,-,-,-,-,31,-,-
BF,1,8030,9631,15,1483,5724,2272,60,16105,6799,15,15,15,92,0,3.2605ns,-,-,-,-,29,-,-
BF,1,8031,9631,15,1483,5724,2272,60,16105,6799,15,15,15,92,0,3.2605ns,-,-,-,-,29,-,-
BF,1,8032,10553,15,1537,5850,2872,42,20016,7957,15,15,15,252,0,3.17ns,-,-,-,-,26,-,-
BF,1,8033,10372,16,1537,5730,2812,42,19810,7889,16,16,16,251,0,3.135ns,-,-,-,-,36,-,-
BF,1,8034,10213,13,1507,5796,2719,42,18120,7492,13,13,13,149,0,3.2256ns,-,-,-,-,24,-,-
BF,1,8035,10050,14,1507,5646,2707,42,17942,7410,14,14,14,148,0,3.2356ns,-,-,-,-,25,-,-
BF,1,8036,10529,16,1499,5826,2904,42,19947,7999,16,16,16,258,0,3.17ns,-,-,-,-,27,-,-
BF,1,8037,10347,17,1499,5688,2861,42,19823,7947,17,17,17,257,0,3.135ns,-,-,-,-,38,-,-
BF,1,8038,9847,14,1499,5748,2405,42,17097,7157,14,14,14,153,0,3.17ns,-,-,-,-,25,-,-
BF,1,8039,9677,15,1499,5622,2361,42,16888,7118,15,15,15,153,0,3.1256ns,-,-,-,-,26,-,-
BF,1,8040,10362,16,1503,5748,2803,42,19627,7867,16,16,16,266,0,3.16ns,-,-,-,-,27,-,-
BF,1,8041,10620,16,1702,5748,2849,42,20321,8101,16,16,16,279,0,3.5961ns,-,-,-,-,37,-,-
BF,1,8042,10287,14,1612,5748,2734,42,18262,7563,14,14,14,151,0,3.2031ns,-,-,-,-,25,-,-
BF,1,8043,10287,14,1612,5748,2734,42,18262,7563,14,14,14,151,0,3.2031ns,-,-,-,-,25,-,-
BF,1,8044,11452,17,1811,6168,3144,42,21987,8788,17,17,17,287,0,3.1475ns,-,-,-,-,22,-,-
BF,1,8045,10633,17,1702,5754,2854,42,20406,8149,17,17,17,281,0,3.5961ns,-,-,-,-,39,-,-
BF,1,8046,9816,15,1495,5748,2377,42,17019,7159,15,15,15,154,0,3.1475ns,-,-,-,-,26,-,-
BF,1,8047,9816,15,1495,5748,2377,42,17019,7159,15,15,15,154,0,3.1475ns,-,-,-,-,26,-,-
BF,1,8048,9982,13,1515,5868,2458,46,16949,7114,13,13,13,95,0,3.17ns,-,-,-,-,31,-,-
BF,1,8049,9786,14,1515,5718,2413,46,16767,7030,14,14,14,94,0,3.135ns,-,-,-,-,33,-,-
BF,1,8050,10085,11,1594,5790,2580,46,17246,7160,11,11,11,75,0,3.398ns,-,-,-,-,27,-,-
BF,1,8051,9888,12,1594,5616,2558,46,17036,7062,12,12,12,74,0,3.408ns,-,-,-,-,29,-,-
BF,1,8052,9931,14,1477,5820,2488,46,16924,7147,14,14,14,100,0,3.17ns,-,-,-,-,33,-,-
BF,1,8053,9729,15,1477,5670,2437,46,16730,7056,15,15,15,99,0,3.095ns,-,-,-,-,35,-,-
BF,1,8054,9601,12,1477,5772,2227,46,15952,6786,12,12,12,79,0,3.393ns,-,-,-,-,29,-,-
BF,1,8055,9434,13,1477,5622,2210,46,15812,6745,13,13,13,79,0,3.403ns,-,-,-,-,31,-,-
BF,1,8056,9768,14,1481,5724,2421,46,16651,6994,14,14,14,96,0,3.16ns,-,-,-,-,33,-,-
BF,1,8057,9768,14,1481,5724,2421,46,16651,6994,14,14,14,96,0,3.16ns,-,-,-,-,33,-,-
BF,1,8058,10018,12,1590,5724,2583,46,17129,7140,12,12,12,75,0,3.3755ns,-,-,-,-,29,-,-
BF,1,8059,10018,12,1590,5724,2583,46,17129,7140,12,12,12,75,0,3.3755ns,-,-,-,-,29,-,-
BF,1,8060,9730,15,1372,5724,2488,46,16644,7006,15,15,15,100,0,3.2386ns,-,-,-,-,35,-,-
BF,1,8061,9730,15,1372,5724,2488,46,16644,7006,15,15,15,100,0,3.2386ns,-,-,-,-,35,-,-
BF,1,8062,9541,13,1473,5724,2220,46,15876,6732,13,13,13,78,0,3.2555ns,-,-,-,-,31,-,-
BF,1,8063,9541,13,1473,5724,2220,46,15876,6732,13,13,13,78,0,3.2555ns,-,-,-,-,31,-,-
BF,1,8064,10499,18,1520,5880,2835,42,19586,7900,18,18,18,222,0,3.17ns,-,-,-,-,37,-,-
BF,1,8065,10308,19,1520,5736,2787,42,19432,7834,19,19,19,223,0,3.115ns,-,-,-,-,47,-,-
BF,1,8066,10096,16,1490,5802,2649,42,17531,7301,16,16,16,113,0,3.2256ns,-,-,-,-,35,-,-
BF,1,8067,9944,17,1490,5664,2635,42,17429,7260,17,17,17,113,0,3.1956ns,-,-,-,-,36,-,-
BF,1,8068,10457,19,1482,5832,2876,42,19604,7889,19,19,19,225,0,3.17ns,-,-,-,-,38,-,-
BF,1,8069,10272,20,1482,5688,2834,42,19448,7824,20,20,20,226,0,3.105ns,-,-,-,-,49,-,-
BF,1,8070,9772,17,1482,5784,2347,42,16746,7052,17,17,17,117,0,3.17ns,-,-,-,-,36,-,-
BF,1,8071,9633,18,1482,5640,2353,42,16633,7032,18,18,18,116,0,3.1206ns,-,-,-,-,37,-,-
BF,1,8072,10252,19,1486,5736,2768,42,19169,7716,19,19,19,220,0,3.16ns,-,-,-,-,38,-,-
BF,1,8073,10517,19,1685,5736,2810,42,19886,7968,19,19,19,244,0,3.6561ns,-,-,-,-,48,-,-
BF,1,8074,10173,17,1595,5736,2687,42,17818,7415,17,17,17,113,0,3.2031ns,-,-,-,-,36,-,-
BF,1,8075,10173,17,1595,5736,2687,42,17818,7415,17,17,17,113,0,3.2031ns,-,-,-,-,36,-,-
BF,1,8076,11339,20,1794,6144,3111,42,21520,8633,20,20,20,248,0,3.1575ns,-,-,-,-,33,-,-
BF,1,8077,10522,20,1685,5736,2815,42,19909,7984,20,20,20,244,0,3.6561ns,-,-,-,-,50,-,-
BF,1,8078,9696,18,1478,5736,2325,42,16559,7001,18,18,18,115,0,3.1475ns,-,-,-,-,37,-,-
BF,1,8079,9696,18,1478,5736,2325,42,16559,7001,18,18,18,115,0,3.1475ns,-,-,-,-,37,-,-
BF,1,8080,10671,19,1537,5898,2941,42,20348,8121,19,19,19,253,0,3.17ns,-,-,-,-,37,-,-
BF,1,8081,10465,20,1537,5736,2895,42,20172,8039,20,20,20,255,0,3.055ns,-,-,-,-,47,-,-
BF,1,8082,10281,17,1507,5826,2754,42,18459,7581,17,17,17,152,0,3.2306ns,-,-,-,-,35,-,-
BF,1,8083,10136,18,1507,5664,2772,42,18307,7523,18,18,18,151,0,3.2206ns,-,-,-,-,36,-,-
BF,1,8084,10636,20,1499,5850,2989,42,20399,8154,20,20,20,256,0,3.17ns,-,-,-,-,38,-,-
BF,1,8085,10432,21,1499,5688,2944,42,20220,8082,21,21,21,259,0,3.105ns,-,-,-,-,49,-,-
BF,1,8086,9953,18,1499,5802,2457,42,17565,7334,18,18,18,153,0,3.17ns,-,-,-,-,36,-,-
BF,1,8087,9797,19,1499,5640,2464,42,17424,7296,19,19,19,152,0,3.1606ns,-,-,-,-,37,-,-
BF,1,8088,10451,20,1503,5778,2875,42,19990,7985,20,20,20,253,0,3.16ns,-,-,-,-,38,-,-
BF,1,8089,10698,20,1702,5754,2918,42,20686,8212,20,20,20,282,0,3.6611ns,-,-,-,-,48,-,-
BF,1,8090,10374,18,1612,5778,2791,42,18659,7701,18,18,18,151,0,3.2081ns,-,-,-,-,36,-,-
BF,1,8091,10374,18,1612,5778,2791,42,18659,7701,18,18,18,151,0,3.2081ns,-,-,-,-,36,-,-
BF,1,8092,11507,21,1811,6144,3224,42,22338,8887,21,21,21,286,0,3.1525ns,-,-,-,-,33,-,-
BF,1,8093,10701,21,1702,5754,2921,42,20699,8223,21,21,21,282,0,3.6611ns,-,-,-,-,50,-,-
BF,1,8094,9898,19,1495,5778,2430,42,17400,7287,19,19,19,153,0,3.1475ns,-,-,-,-,37,-,-
BF,1,8095,9898,19,1495,5778,2430,42,17400,7287,19,19,19,153,0,3.1475ns,-,-,-,-,37,-,-
BF,1,8096,10414,18,1504,5880,2786,42,19154,7790,18,18,18,202,0,3.17ns,-,-,-,-,29,-,-
BF,1,8097,10223,19,1504,5736,2738,42,19000,7724,19,19,19,203,0,3.115ns,-,-,-,-,39,-,-
BF,1,8098,10014,16,1474,5802,2602,42,17098,7185,16,16,16,94,0,3.2256ns,-,-,-,-,27,-,-
BF,1,8099,9833,17,1474,5640,2583,42,16961,7128,17,17,17,94,0,3.1956ns,-,-,-,-,28,-,-
BF,1,8100,10373,19,1466,5832,2828,42,19173,7780,19,19,19,205,0,3.17ns,-,-,-,-,30,-,-
BF,1,8101,10188,20,1466,5688,2786,42,19017,7715,20,20,20,206,0,3.105ns,-,-,-,-,41,-,-
BF,1,8102,9690,17,1466,5784,2300,42,16317,6942,17,17,17,98,0,3.17ns,-,-,-,-,28,-,-
BF,1,8103,9550,18,1466,5640,2306,42,16190,6913,18,18,18,96,0,3.1206ns,-,-,-,-,29,-,-
BF,1,8104,10168,19,1470,5736,2721,42,18734,7602,19,19,19,199,0,3.16ns,-,-,-,-,30,-,-
BF,1,8105,10434,19,1669,5736,2763,42,19453,7857,19,19,19,224,0,3.6561ns,-,-,-,-,40,-,-
BF,1,8106,10090,17,1579,5736,2640,42,17387,7305,17,17,17,93,0,3.2031ns,-,-,-,-,28,-,-
BF,1,8107,10090,17,1579,5736,2640,42,17387,7305,17,17,17,93,0,3.2031ns,-,-,-,-,28,-,-
BF,1,8108,11255,20,1778,6144,3064,42,21076,8514,20,20,20,227,0,3.1575ns,-,-,-,-,25,-,-
BF,1,8109,10439,20,1669,5736,2768,42,19476,7873,20,20,20,224,0,3.6561ns,-,-,-,-,42,-,-
BF,1,8110,9613,18,1462,5736,2278,42,16127,6890,18,18,18,95,0,3.1475ns,-,-,-,-,29,-,-
BF,1,8111,9613,18,1462,5736,2278,42,16127,6890,18,18,18,95,0,3.1475ns,-,-,-,-,29,-,-
BF,1,8112,10380,16,1504,5874,2776,37,19031,7722,16,16,16,189,0,3.17ns,-,-,-,-,34,-,-
BF,1,8113,10199,17,1504,5736,2733,37,18930,7685,17,17,17,189,0,3.115ns,-,-,-,-,36,-,-
BF,1,8114,9935,14,1474,5802,2541,37,16888,7085,14,14,14,81,0,3.2206ns,-,-,-,-,30,-,-
BF,1,8115,9745,15,1474,5634,2519,37,16694,6998,15,15,15,81,0,3.1906ns,-,-,-,-,32,-,-
BF,1,8116,10349,17,1466,5832,2822,37,19113,7748,17,17,17,192,0,3.17ns,-,-,-,-,36,-,-
BF,1,8117,10167,18,1466,5688,2783,37,18956,7681,18,18,18,193,0,3.105ns,-,-,-,-,38,-,-
BF,1,8118,9602,15,1466,5778,2235,37,16049,6812,15,15,15,86,0,3.17ns,-,-,-,-,32,-,-
BF,1,8119,9462,16,1466,5634,2241,37,15922,6782,16,16,16,84,0,3.1156ns,-,-,-,-,34,-,-
BF,1,8120,10143,17,1470,5736,2714,37,18669,7564,17,17,17,186,0,3.16ns,-,-,-,-,36,-,-
BF,1,8121,10413,17,1669,5736,2757,37,19401,7828,17,17,17,214,0,3.6511ns,-,-,-,-,33,-,-
BF,1,8122,10003,15,1579,5730,2576,37,17123,7178,15,15,15,81,0,3.1981ns,-,-,-,-,32,-,-
BF,1,8123,10003,15,1579,5730,2576,37,17123,7178,15,15,15,81,0,3.1981ns,-,-,-,-,32,-,-
BF,1,8124,11158,18,1680,6168,3053,37,20870,8431,18,18,18,220,0,2.735ns,-,-,-,-,27,-,-
BF,1,8125,10418,18,1669,5736,2762,37,19423,7842,18,18,18,214,0,3.6511ns,-,-,-,-,36,-,-
BF,1,8126,9525,16,1462,5730,2213,37,15859,6759,16,16,16,83,0,3.1475ns,-,-,-,-,34,-,-
BF,1,8127,9525,16,1462,5730,2213,37,15859,6759,16,16,16,83,0,3.1475ns,-,-,-,-,34,-,-
BF,1,8128,10262,29,1588,5796,2688,64,18158,7619,29,29,29,126,0,3.4323ns,-,-,-,-,39,-,-
BF,1,8129,10068,30,1588,5622,2665,64,17986,7545,30,30,30,129,0,3.4323ns,-,-,-,-,45,-,-
BF,1,8130,10262,29,1588,5796,2688,64,18158,7619,29,29,29,126,0,3.4323ns,-,-,-,-,31,-,-
BF,1,8131,10067,30,1588,5622,2665,64,17982,7541,30,30,30,128,0,3.4323ns,-,-,-,-,31,-,-
BF,1,8132,9777,30,1471,5778,2342,64,16888,7180,30,30,30,122,0,3.4223ns,-,-,-,-,40,-,-
BF,1,8133,9647,31,1471,5628,2355,64,16851,7216,31,31,31,129,0,3.4323ns,-,-,-,-,47,-,-
BF,1,8134,9777,30,1471,5778,2342,64,16888,7180,30,30,30,122,0,3.4223ns,-,-,-,-,31,-,-
BF,1,8135,9637,31,1471,5628,2352,64,16779,7166,31,31,31,122,0,3.4323ns,-,-,-,-,31,-,-
BF,1,8136,10188,30,1584,5730,2690,64,18007,7534,30,30,30,120,0,3.4098ns,-,-,-,-,31,-,-
BF,1,8137,10188,30,1584,5730,2690,64,18007,7534,30,30,30,120,0,3.4098ns,-,-,-,-,31,-,-
BF,1,8138,10188,30,1584,5730,2690,64,18007,7534,30,30,30,120,0,3.4098ns,-,-,-,-,31,-,-
BF,1,8139,10188,30,1584,5730,2690,64,18007,7534,30,30,30,120,0,3.4098ns,-,-,-,-,31,-,-
BF,1,8140,9728,31,1467,5730,2335,64,16841,7188,31,31,31,132,0,3.2898ns,-,-,-,-,31,-,-
BF,1,8141,9728,31,1467,5730,2335,64,16841,7188,31,31,31,132,0,3.2898ns,-,-,-,-,31,-,-
BF,1,8142,9728,31,1467,5730,2335,64,16841,7188,31,31,31,132,0,3.2898ns,-,-,-,-,31,-,-
BF,1,8143,9728,31,1467,5730,2335,64,16841,7188,31,31,31,132,0,3.2898ns,-,-,-,-,31,-,-
BF,1,8144,10109,31,1515,5880,2514,60,17671,7526,31,31,31,140,0,3.17ns,-,-,-,-,36,-,-
BF,1,8145,9915,32,1515,5730,2465,60,17535,7472,32,32,32,145,0,3.075ns,-,-,-,-,44,-,-
BF,1,8146,10202,29,1594,5796,2639,53,17839,7552,29,29,29,120,0,3.403ns,-,-,-,-,26,-,-
BF,1,8147,10008,30,1594,5646,2593,53,17670,7462,30,30,30,122,0,3.403ns,-,-,-,-,26,-,-
BF,1,8148,10046,32,1477,5826,2542,60,17639,7522,32,32,32,141,0,3.17ns,-,-,-,-,37,-,-
BF,1,8149,9897,33,1477,5688,2498,60,17593,7526,33,33,33,174,0,3.115ns,-,-,-,-,46,-,-
